id,userid,movieid,rate
50293,488,294,4
50294,488,299,3
50295,488,300,4
50296,488,304,4
50297,488,318,4
50298,488,321,3
50299,488,322,3
50300,488,323,1
50301,488,328,4
50302,488,333,4
50303,488,357,4
50304,488,358,3
50305,488,385,4
50306,488,414,2
50307,488,418,3
50308,488,419,3
50309,488,429,4
50310,488,468,5
50311,488,474,2
50312,488,478,3
50313,488,483,3
50314,488,485,3
50315,488,486,4
50316,488,491,4
50317,488,492,2
50318,488,493,3
50319,488,496,4
50320,488,498,3
50321,488,500,4
50322,488,509,2
50323,488,511,4
50324,488,514,2
50325,488,515,4
50326,488,520,4
50327,488,521,3
50328,488,523,3
50329,488,526,4
50330,488,527,3
50331,488,589,3
50332,488,605,3
50333,488,612,4
50334,488,633,5
50335,488,651,5
50336,488,655,3
50337,488,659,3
50338,488,662,4
50339,488,678,2
50340,488,692,4
50341,488,705,4
50342,488,707,2
50343,488,724,3
50344,488,732,4
50345,488,742,4
50346,488,746,4
50347,488,751,3
50348,488,754,4
50349,488,776,4
50350,488,845,3
50351,488,873,3
50352,488,880,3
50353,488,890,1
50354,488,1025,2
50355,488,1039,4
50356,488,1050,4
50357,489,243,4
50358,489,245,3
50359,489,258,5
50360,489,259,2
50361,489,260,3
50362,489,261,2
50363,489,263,2
50364,489,264,4
50365,489,266,5
50366,489,268,2
50367,489,269,3
50368,489,270,4
50369,489,272,5
50370,489,286,4
50371,489,288,4
50372,489,294,3
50373,489,299,2
50374,489,300,5
50375,489,301,3
50376,489,302,5
50377,489,303,4
50378,489,304,3
50379,489,307,4
50380,489,308,4
50381,489,312,2
50382,489,313,4
50383,489,315,5
50384,489,316,5
50385,489,319,3
50386,489,322,5
50387,489,323,5
50388,489,324,3
50389,489,325,5
50390,489,326,4
50391,489,327,5
50392,489,328,4
50393,489,330,4
50394,489,331,5
50395,489,332,5
50396,489,333,4
50397,489,334,4
50398,489,338,3
50399,489,339,3
50400,489,340,4
50401,489,343,5
50402,489,346,5
50403,489,347,5
50404,489,349,4
50405,489,351,5
50406,489,353,4
50407,489,355,5
50408,489,358,5
50409,489,359,5
50410,489,360,5
50411,489,538,4
50412,489,539,4
50413,489,678,4
50414,489,680,5
50415,489,681,3
50416,489,682,4
50417,489,683,2
50418,489,687,3
50419,489,688,2
50420,489,689,5
50421,489,748,4
50422,489,749,4
50423,489,750,5
50424,489,751,5
50425,489,752,5
50426,489,754,5
50427,489,872,2
50428,489,873,3
50429,489,874,2
50430,489,875,2
50431,489,876,2
50432,489,878,2
50433,489,879,5
50434,489,880,2
50435,489,883,2
50436,489,885,4
50437,489,887,2
50438,489,890,5
50439,489,892,3
50440,489,895,4
50441,489,897,2
50442,489,898,3
50443,489,902,4
50444,489,908,5
50445,489,948,2
50446,489,984,5
50447,489,988,3
50448,489,989,3
50449,489,991,3
50450,489,1025,5
50451,489,1243,4
50452,489,1265,2
50453,489,1280,3
50454,489,1612,5
50455,489,1613,4
50456,490,7,3
50457,490,24,4
50458,490,50,5
50459,490,93,4
50460,490,100,3
50461,490,109,5
50462,490,117,1
50463,490,118,2
50464,490,124,4
50465,490,127,5
50466,490,137,3
50467,490,150,5
50468,490,151,1
50469,490,181,4
50470,490,222,3
50471,490,224,2
50472,490,237,1
50473,490,246,2
50474,490,255,1
50475,490,258,2
50476,490,273,1
50477,490,277,3
50478,490,286,2
50479,490,289,1
50480,490,292,3
50481,490,293,2
50482,490,298,3
50483,490,302,4
50484,490,410,4
50485,490,455,4
50486,490,458,3
50487,490,473,2
50488,490,475,4
50489,490,515,3
50490,490,547,4
50491,490,596,1
50492,490,741,4
50493,490,847,3
50494,490,919,4
50495,490,926,2
50496,490,952,2
50497,490,987,3
50498,490,1012,3
50499,490,1067,2
50500,490,1128,4
50501,490,1383,1
50502,490,1386,4
50503,491,7,3
50504,491,12,5
50505,491,14,2
50506,491,23,2
50507,491,100,5
50508,491,116,5
50509,491,124,5
50510,491,127,3
50511,491,129,4
50512,491,236,4
50513,491,237,3
50514,491,258,4
50515,491,284,3
50516,491,286,4
50517,491,294,2
50518,491,319,1
50519,491,325,1
50520,491,408,5
50521,491,493,4
50522,491,513,5
50523,491,654,5
50524,491,684,5
50525,491,696,3
50526,492,45,3
50527,492,56,5
50528,492,64,4
50529,492,69,3
50530,492,83,4
50531,492,100,4
50532,492,131,3
50533,492,134,3
50534,492,137,4
50535,492,153,4
50536,492,172,3
50537,492,186,3
50538,492,187,5
50539,492,192,3
50540,492,193,4
50541,492,199,3
50542,492,205,4
50543,492,212,3
50544,492,221,3
50545,492,242,5
50546,492,275,2
50547,492,285,4
50548,492,286,4
50549,492,291,4
50550,492,462,3
50551,492,474,5
50552,492,478,2
50553,492,479,3
50554,492,482,3
50555,492,514,3
50556,492,521,5
50557,492,523,4
50558,492,527,5
50559,492,528,5
50560,492,531,4
50561,492,650,2
50562,492,651,3
50563,492,654,4
50564,492,657,3
50565,492,699,3
50566,492,772,1
50567,492,923,5
50568,492,1098,4
50569,492,1121,2
50570,492,1147,1
50571,493,1,3
50572,493,7,3
50573,493,11,3
50574,493,12,3
50575,493,22,5
50576,493,24,4
50577,493,25,4
50578,493,48,4
50579,493,50,5
50580,493,56,4
50581,493,59,5
50582,493,60,2
50583,493,65,4
50584,493,71,5
50585,493,79,5
50586,493,89,4
50587,493,91,3
50588,493,95,5
50589,493,96,4
50590,493,98,4
50591,493,100,5
50592,493,109,4
50593,493,115,4
50594,493,117,5
50595,493,118,4
50596,493,124,3
50597,493,127,3
50598,493,134,3
50599,493,150,5
50600,493,151,3
50601,493,154,4
50602,493,156,1
50603,493,168,5
50604,493,170,3
50605,493,171,5
50606,493,172,5
50607,493,173,4
50608,493,174,3
50609,493,175,4
50610,493,176,5
50611,493,180,4
50612,493,181,5
50613,493,182,5
50614,493,183,5
50615,493,186,5
50616,493,188,5
50617,493,191,4
50618,493,192,3
50619,493,195,3
50620,493,196,4
50621,493,201,5
50622,493,204,5
50623,493,208,4
50624,493,209,5
50625,493,210,5
50626,493,234,5
50627,493,235,2
50628,493,238,3
50629,493,239,5
50630,493,249,4
50631,493,250,4
50632,493,257,5
50633,493,258,5
50634,493,260,1
50635,493,262,3
50636,493,264,3
50637,493,265,5
50638,493,271,1
50639,493,273,4
50640,493,274,5
50641,493,275,1
50642,493,288,4
50643,493,298,3
50644,493,300,4
50645,493,317,3
50646,493,318,5
50647,493,323,4
50648,493,327,5
50649,493,328,4
50650,493,333,4
50651,493,338,4
50652,493,343,3
50653,493,357,5
50654,493,358,4
50655,493,369,2
50656,493,404,4
50657,493,405,2
50658,493,410,4
50659,493,411,1
50660,493,423,2
50661,493,435,5
50662,493,455,5
50663,493,462,2
50664,493,475,3
50665,493,483,5
50666,493,527,5
50667,493,528,5
50668,493,546,5
50669,493,550,4
50670,493,597,4
50671,493,647,4
50672,493,652,5
50673,493,678,3
50674,493,684,4
50675,493,687,1
50676,493,693,4
50677,493,742,3
50678,493,746,4
50679,493,754,3
50680,493,763,4
50681,493,806,3
50682,493,833,2
50683,493,876,1
50684,493,879,4
50685,493,881,1
50686,493,886,2
50687,493,890,3
50688,493,925,3
50689,493,959,2
50690,493,974,3
50691,493,1013,1
50692,493,1016,4
50693,493,1088,2
50694,493,1126,2
50695,493,1278,5
50696,494,9,2
50697,494,15,5
50698,494,65,5
50699,494,86,3
50700,494,98,4
50701,494,100,5
50702,494,121,4
50703,494,127,5
50704,494,143,5
50705,494,174,5
50706,494,181,4
50707,494,204,5
50708,494,222,5
50709,494,238,5
50710,494,245,3
50711,494,286,4
50712,494,289,1
50713,494,294,4
50714,494,300,5
50715,494,322,2
50716,494,323,3
50717,494,329,3
50718,494,357,5
50719,494,358,3
50720,494,427,5
50721,494,479,3
50722,494,498,4
50723,494,507,4
50724,494,514,2
50725,494,528,3
50726,494,603,3
50727,494,663,5
50728,494,707,4
50729,494,748,1
50730,494,845,4
50731,494,924,4
50732,494,1197,3
50733,495,1,4
50734,495,2,2
50735,495,4,3
50736,495,9,5
50737,495,11,5
50738,495,29,2
50739,495,44,3
50740,495,50,5
50741,495,53,1
50742,495,54,5
50743,495,55,2
50744,495,56,5
50745,495,62,3
50746,495,64,5
50747,495,67,3
50748,495,68,5
50749,495,69,3
50750,495,77,4
50751,495,79,5
50752,495,80,3
50753,495,82,5
50754,495,84,3
50755,495,86,5
50756,495,88,4
50757,495,90,4
50758,495,91,2
50759,495,94,3
50760,495,95,3
50761,495,96,4
50762,495,98,5
50763,495,101,5
50764,495,109,5
50765,495,120,5
50766,495,121,5
50767,495,127,4
50768,495,132,4
50769,495,133,3
50770,495,135,3
50771,495,140,5
50772,495,143,1
50773,495,144,4
50774,495,145,4
50775,495,147,5
50776,495,151,5
50777,495,154,4
50778,495,155,3
50779,495,157,5
50780,495,158,3
50781,495,161,4
50782,495,162,3
50783,495,163,5
50784,495,168,5
50785,495,172,5
50786,495,173,5
50787,495,176,5
50788,495,179,5
50789,495,181,5
50790,495,182,5
50791,495,183,5
50792,495,184,5
50793,495,185,5
50794,495,186,5
50795,495,188,4
50796,495,191,3
50797,495,195,5
50798,495,196,3
50799,495,200,5
50800,495,201,2
50801,495,202,4
50802,495,204,4
50803,495,208,5
50804,495,210,5
50805,495,211,5
50806,495,214,5
50807,495,216,4
50808,495,217,5
50809,495,218,4
50810,495,219,4
50811,495,222,5
50812,495,225,4
50813,495,226,4
50814,495,227,5
50815,495,228,5
50816,495,229,3
50817,495,230,5
50818,495,231,3
50819,495,232,5
50820,495,233,4
50821,495,234,5
50822,495,235,5
50823,495,240,4
50824,495,265,5
50825,495,282,5
50826,495,288,4
50827,495,357,5
50828,495,378,5
50829,495,379,5
50830,495,380,3
50831,495,385,3
50832,495,386,3
50833,495,389,5
50834,495,391,3
50835,495,392,5
50836,495,393,5
50837,495,395,1
50838,495,402,3
50839,495,403,5
50840,495,404,4
50841,495,416,5
50842,495,417,3
50843,495,418,4
50844,495,419,1
50845,495,421,1
50846,495,423,5
50847,495,431,5
50848,495,432,5
50849,495,433,4
50850,495,435,5
50851,495,441,3
50852,495,444,3
50853,495,447,4
50854,495,448,5
50855,495,449,5
50856,495,451,4
50857,495,452,2
50858,495,465,5
50859,495,470,5
50860,495,472,5
50861,495,479,4
50862,495,491,5
50863,495,496,5
50864,495,498,3
50865,495,501,3
50866,495,504,4
50867,495,505,5
50868,495,507,4
50869,495,511,4
50870,495,521,5
50871,495,523,5
50872,495,550,3
50873,495,559,4
50874,495,566,4
50875,495,568,1
50876,495,573,4
50877,495,575,3
50878,495,576,3
50879,495,577,1
50880,495,578,3
50881,495,581,5
50882,495,582,4
50883,495,590,4
50884,495,616,4
50885,495,622,2
50886,495,629,3
50887,495,631,2
50888,495,633,5
50889,495,636,3
50890,495,637,3
50891,495,642,4
50892,495,650,5
50893,495,655,5
50894,495,660,3
50895,495,662,5
50896,495,665,1
50897,495,671,2
50898,495,679,3
50899,495,684,5
50900,495,705,4
50901,495,732,4
50902,495,739,4
50903,495,742,5
50904,495,768,3
50905,495,770,3
50906,495,790,3
50907,495,796,4
50908,495,797,4
50909,495,831,1
50910,495,843,3
50911,495,924,3
50912,495,944,5
50913,495,969,4
50914,495,1039,5
50915,495,1046,5
50916,495,1079,5
50917,495,1091,4
50918,495,1110,4
50919,495,1116,3
50920,495,1118,5
50921,495,1119,4
50922,495,1133,3
50923,495,1135,5
50924,495,1157,4
50925,495,1182,3
50926,495,1183,4
50927,495,1188,5
50928,495,1207,5
50929,495,1208,4
50930,495,1245,5
50931,495,1263,4
50932,495,1419,1
50933,495,1444,2
50934,495,1469,5
50935,495,1542,4
50936,496,7,4
50937,496,10,5
50938,496,11,4
50939,496,17,3
50940,496,22,4
50941,496,28,2
50942,496,33,4
50943,496,38,2
50944,496,39,5
50945,496,42,5
50946,496,50,5
50947,496,53,3
50948,496,56,5
50949,496,68,4
50950,496,77,2
50951,496,87,5
50952,496,88,1
50953,496,89,5
50954,496,94,1
50955,496,96,4
50956,496,98,4
50957,496,99,3
50958,496,109,3
50959,496,133,5
50960,496,135,2
50961,496,136,1
50962,496,141,3
50963,496,143,3
50964,496,147,3
50965,496,150,2
50966,496,151,3
50967,496,154,2
50968,496,155,1
50969,496,158,2
50970,496,164,3
50971,496,168,3
50972,496,172,5
50973,496,173,5
50974,496,174,4
50975,496,181,5
50976,496,186,4
50977,496,190,5
50978,496,191,5
50979,496,195,4
50980,496,196,3
50981,496,204,3
50982,496,206,4
50983,496,217,5
50984,496,222,3
50985,496,227,1
50986,496,228,1
50987,496,229,2
50988,496,246,4
50989,496,252,2
50990,496,268,4
50991,496,277,5
50992,496,288,2
50993,496,333,3
50994,496,356,2
50995,496,378,1
50996,496,380,2
50997,496,393,1
50998,496,416,1
50999,496,417,1
51000,496,418,3
51001,496,419,2
51002,496,420,3
51003,496,421,3
51004,496,426,3
51005,496,432,4
51006,496,433,4
51007,496,443,2
51008,496,469,3
51009,496,480,3
51010,496,483,4
51011,496,484,3
51012,496,485,3
51013,496,495,3
51014,496,496,1
51015,496,506,3
51016,496,509,3
51017,496,528,4
51018,496,532,5
51019,496,554,2
51020,496,559,5
51021,496,561,5
51022,496,607,3
51023,496,625,4
51024,496,651,2
51025,496,652,5
51026,496,659,3
51027,496,660,3
51028,496,661,3
51029,496,699,3
51030,496,705,2
51031,496,721,5
51032,496,727,5
51033,496,743,2
51034,496,746,3
51035,496,771,2
51036,496,774,5
51037,496,825,3
51038,496,842,2
51039,496,921,5
51040,496,961,2
51041,496,1041,1
51042,496,1060,1
51043,496,1063,3
51044,496,1091,1
51045,496,1133,3
51046,496,1139,2
51047,496,1157,1
51048,496,1229,1
51049,496,1286,2
51050,496,1401,3
51051,496,1444,1
51052,496,1459,4
51053,496,1473,3
51054,496,1614,3
51055,497,1,4
51056,497,2,1
51057,497,3,4
51058,497,4,3
51059,497,7,3
51060,497,11,3
51061,497,12,4
51062,497,13,2
51063,497,19,4
51064,497,22,5
51065,497,24,4
51066,497,25,4
51067,497,28,3
51068,497,29,4
51069,497,33,4
51070,497,38,3
51071,497,39,3
51072,497,42,4
51073,497,49,3
51074,497,50,5
51075,497,53,3
51076,497,54,3
51077,497,55,3
51078,497,56,4
51079,497,62,4
51080,497,63,3
51081,497,66,3
51082,497,67,3
51083,497,68,4
51084,497,70,4
51085,497,71,4
51086,497,72,3
51087,497,73,3
51088,497,77,3
51089,497,79,4
51090,497,80,3
51091,497,82,4
51092,497,83,2
51093,497,87,3
51094,497,89,4
51095,497,90,4
51096,497,91,2
51097,497,94,3
51098,497,95,4
51099,497,96,4
51100,497,97,4
51101,497,98,4
51102,497,99,3
51103,497,100,4
51104,497,101,4
51105,497,105,2
51106,497,108,3
51107,497,109,4
51108,497,111,4
51109,497,114,4
51110,497,118,4
51111,497,121,4
51112,497,122,1
51113,497,123,3
51114,497,127,5
51115,497,128,4
51116,497,139,3
51117,497,141,3
51118,497,144,4
51119,497,145,4
51120,497,151,3
51121,497,152,2
51122,497,153,4
51123,497,155,3
51124,497,156,5
51125,497,161,5
51126,497,163,2
51127,497,164,4
51128,497,167,2
51129,497,168,5
51130,497,169,4
51131,497,172,5
51132,497,173,5
51133,497,174,4
51134,497,175,4
51135,497,176,4
51136,497,177,4
51137,497,181,5
51138,497,182,4
51139,497,183,4
51140,497,184,3
51141,497,185,3
51142,497,186,4
51143,497,187,5
51144,497,188,3
51145,497,189,4
51146,497,194,3
51147,497,195,4
51148,497,197,3
51149,497,200,3
51150,497,202,4
51151,497,204,3
51152,497,208,3
51153,497,210,4
51154,497,216,3
51155,497,217,4
51156,497,222,3
51157,497,225,3
51158,497,226,3
51159,497,228,3
51160,497,229,2
51161,497,230,2
51162,497,231,3
51163,497,232,3
51164,497,233,2
51165,497,237,3
51166,497,239,4
51167,497,240,4
51168,497,248,4
51169,497,249,5
51170,497,250,3
51171,497,252,3
51172,497,257,4
51173,497,258,4
51174,497,260,4
51175,497,265,4
51176,497,268,4
51177,497,273,4
51178,497,274,3
51179,497,288,2
51180,497,291,3
51181,497,294,4
51182,497,298,3
51183,497,300,3
51184,497,325,2
51185,497,358,4
51186,497,364,3
51187,497,367,4
51188,497,372,4
51189,497,373,4
51190,497,381,3
51191,497,382,4
51192,497,384,2
51193,497,385,3
51194,497,386,2
51195,497,388,4
51196,497,391,3
51197,497,393,4
51198,497,394,3
51199,497,395,4
51200,497,399,4
51201,497,402,4
51202,497,403,3
51203,497,405,3
51204,497,407,2
51205,497,408,4
51206,497,412,1
51207,497,413,3
51208,497,416,2
51209,497,417,2
51210,497,418,3
51211,497,420,3
51212,497,423,3
51213,497,431,4
51214,497,432,3
51215,497,433,3
51216,497,440,1
51217,497,441,2
51218,497,449,2
51219,497,450,2
51220,497,451,2
51221,497,452,2
51222,497,455,4
51223,497,472,3
51224,497,475,4
51225,497,501,2
51226,497,508,3
51227,497,510,3
51228,497,526,3
51229,497,541,4
51230,497,545,3
51231,497,549,4
51232,497,550,4
51233,497,552,3
51234,497,553,2
51235,497,559,4
51236,497,562,2
51237,497,568,3
51238,497,569,2
51239,497,570,3
51240,497,575,3
51241,497,577,2
51242,497,578,4
51243,497,584,4
51244,497,588,4
51245,497,590,2
51246,497,597,3
51247,497,603,3
51248,497,622,2
51249,497,625,3
51250,497,627,3
51251,497,629,2
51252,497,642,3
51253,497,645,3
51254,497,651,4
51255,497,652,5
51256,497,655,4
51257,497,657,3
51258,497,665,2
51259,497,679,3
51260,497,684,3
51261,497,692,3
51262,497,716,4
51263,497,719,3
51264,497,720,2
51265,497,721,3
51266,497,722,3
51267,497,724,5
51268,497,725,3
51269,497,731,3
51270,497,739,4
51271,497,741,4
51272,497,743,3
51273,497,746,5
51274,497,748,4
51275,497,758,2
51276,497,763,3
51277,497,765,3
51278,497,769,3
51279,497,771,4
51280,497,774,4
51281,497,780,2
51282,497,781,3
51283,497,783,3
51284,497,790,2
51285,497,792,3
51286,497,795,1
51287,497,797,3
51288,497,802,2
51289,497,805,3
51290,497,808,2
51291,497,809,3
51292,497,810,3
51293,497,826,3
51294,497,849,2
51295,497,864,3
51296,497,926,2
51297,497,928,3
51298,497,940,2
51299,497,943,4
51300,497,944,3
51301,497,946,4
51302,497,951,2
51303,497,1000,2
51304,497,1016,4
51305,497,1030,1
51306,497,1041,3
51307,497,1042,3
51308,497,1046,3
51309,497,1047,3
51310,497,1052,2
51311,497,1077,4
51312,497,1092,3
51313,497,1157,2
51314,497,1177,1
51315,497,1210,4
51316,497,1228,2
51317,497,1240,5
51318,497,1303,2
51319,497,1407,3
51320,497,1415,2
51321,497,1419,2
51322,497,1555,2
51323,497,1615,3
51324,498,7,3
51325,498,9,2
51326,498,10,5
51327,498,11,3
51328,498,12,4
51329,498,14,4
51330,498,23,4
51331,498,32,4
51332,498,50,4
51333,498,53,4
51334,498,56,3
51335,498,59,4
51336,498,61,4
51337,498,64,4
51338,498,77,2
51339,498,79,3
51340,498,83,3
51341,498,89,5
51342,498,98,4
51343,498,100,3
51344,498,109,3
51345,498,121,2
51346,498,124,3
51347,498,134,3
51348,498,135,5
51349,498,136,3
51350,498,137,3
51351,498,144,1
51352,498,150,3
51353,498,151,4
51354,498,156,5
51355,498,160,5
51356,498,164,3
51357,498,168,4
51358,498,171,3
51359,498,172,3
51360,498,174,3
51361,498,175,5
51362,498,179,4
51363,498,180,4
51364,498,181,2
51365,498,182,4
51366,498,183,4
51367,498,185,4
51368,498,186,4
51369,498,190,4
51370,498,202,3
51371,498,203,5
51372,498,204,2
51373,498,210,2
51374,498,212,3
51375,498,218,3
51376,498,222,3
51377,498,228,2
51378,498,229,2
51379,498,234,4
51380,498,237,2
51381,498,238,4
51382,498,251,3
51383,498,258,2
51384,498,262,2
51385,498,265,2
51386,498,268,2
51387,498,269,4
51388,498,271,2
51389,498,275,3
51390,498,288,3
51391,498,293,4
51392,498,302,3
51393,498,317,3
51394,498,337,4
51395,498,340,2
51396,498,381,3
51397,498,410,3
51398,498,423,3
51399,498,425,2
51400,498,430,4
51401,498,435,3
51402,498,443,3
51403,498,447,3
51404,498,448,4
51405,498,449,3
51406,498,462,3
51407,498,464,4
51408,498,479,3
51409,498,480,5
51410,498,483,3
51411,498,484,4
51412,498,486,2
51413,498,489,3
51414,498,496,3
51415,498,509,3
51416,498,512,5
51417,498,514,4
51418,498,515,4
51419,498,517,4
51420,498,525,4
51421,498,527,3
51422,498,531,3
51423,498,538,1
51424,498,548,2
51425,498,554,3
51426,498,558,4
51427,498,591,4
51428,498,594,2
51429,498,603,4
51430,498,607,3
51431,498,628,4
51432,498,631,3
51433,498,649,3
51434,498,652,5
51435,498,656,3
51436,498,657,3
51437,498,663,4
51438,498,664,5
51439,498,673,3
51440,498,675,4
51441,498,693,3
51442,498,754,2
51443,498,772,1
51444,498,806,3
51445,498,887,3
51446,498,919,4
51447,498,922,5
51448,498,933,3
51449,498,985,1
51450,498,1007,3
51451,498,1070,3
51452,498,1073,3
51453,498,1083,3
51454,498,1103,4
51455,498,1131,3
51456,498,1142,4
51457,498,1161,3
51458,498,1286,3
51459,498,1404,3
51460,498,1422,3
51461,498,1426,3
51462,498,1495,3
51463,499,7,4
51464,499,8,5
51465,499,11,3
51466,499,12,5
51467,499,50,3
51468,499,55,4
51469,499,56,4
51470,499,69,5
51471,499,87,4
51472,499,97,4
51473,499,98,4
51474,499,100,4
51475,499,117,3
51476,499,127,4
51477,499,132,4
51478,499,136,4
51479,499,143,3
51480,499,153,4
51481,499,157,3
51482,499,165,5
51483,499,166,5
51484,499,173,5
51485,499,174,3
51486,499,176,4
51487,499,177,3
51488,499,182,2
51489,499,183,4
51490,499,191,5
51491,499,193,4
51492,499,194,4
51493,499,198,5
51494,499,202,4
51495,499,205,5
51496,499,207,5
51497,499,208,4
51498,499,213,3
51499,499,215,4
51500,499,251,5
51501,499,257,5
51502,499,258,2
51503,499,271,3
51504,499,272,5
51505,499,275,3
51506,499,295,2
51507,499,300,4
51508,499,301,4
51509,499,307,4
51510,499,313,5
51511,499,318,5
51512,499,326,3
51513,499,328,5
51514,499,357,5
51515,499,414,3
51516,499,425,3
51517,499,427,5
51518,499,429,4
51519,499,430,3
51520,499,463,5
51521,499,474,4
51522,499,483,5
51523,499,484,4
51524,499,486,3
51525,499,497,2
51526,499,516,4
51527,499,519,3
51528,499,520,3
51529,499,521,4
51530,499,524,4
51531,499,525,4
51532,499,527,5
51533,499,530,4
51534,499,539,1
51535,499,588,4
51536,499,605,1
51537,499,624,2
51538,499,647,5
51539,499,651,4
51540,499,657,5
51541,499,663,5
51542,499,690,4
51543,499,692,4
51544,499,742,4
51545,499,750,5
51546,499,879,3
51547,499,886,4
51548,499,887,5
51549,499,898,4
51550,499,902,5
51551,499,915,4
51552,499,1101,5
51553,499,1302,5
51554,499,1483,1
51555,500,1,4
51556,500,3,4
51557,500,7,5
51558,500,8,4
51559,500,9,4
51560,500,10,3
51561,500,13,5
51562,500,15,2
51563,500,16,4
51564,500,25,3
51565,500,28,3
51566,500,30,4
51567,500,31,4
51568,500,39,4
51569,500,42,5
51570,500,43,3
51571,500,44,1
51572,500,45,4
51573,500,49,4
51574,500,50,3
51575,500,56,5
51576,500,58,3
51577,500,59,4
51578,500,60,5
51579,500,61,4
51580,500,62,3
51581,500,69,4
51582,500,70,4
51583,500,72,4
51584,500,77,3
51585,500,82,4
51586,500,83,4
51587,500,88,4
51588,500,89,4
51589,500,93,4
51590,500,94,2
51591,500,97,4
51592,500,98,4
51593,500,100,4
51594,500,116,4
51595,500,117,4
51596,500,118,3
51597,500,120,3
51598,500,121,3
51599,500,122,3
51600,500,125,3
51601,500,129,4
51602,500,133,3
51603,500,134,5
51604,500,135,5
51605,500,143,3
51606,500,147,3
51607,500,151,3
51608,500,161,2
51609,500,164,4
51610,500,168,4
51611,500,170,5
51612,500,172,2
51613,500,174,2
51614,500,175,5
51615,500,179,4
51616,500,181,3
51617,500,182,2
51618,500,183,4
51619,500,196,4
51620,500,202,4
51621,500,204,3
51622,500,208,4
51623,500,210,3
51624,500,211,3
51625,500,215,1
51626,500,216,4
51627,500,217,4
51628,500,223,4
51629,500,234,3
51630,500,235,5
51631,500,237,3
51632,500,238,4
51633,500,242,3
51634,500,245,2
51635,500,246,5
51636,500,249,3
51637,500,250,4
51638,500,252,2
51639,500,255,3
51640,500,257,3
51641,500,258,4
51642,500,268,5
51643,500,274,3
51644,500,275,1
51645,500,276,5
51646,500,281,3
51647,500,282,4
51648,500,283,2
51649,500,284,3
51650,500,285,3
51651,500,286,1
51652,500,287,3
51653,500,289,4
51654,500,295,4
51655,500,298,4
51656,500,300,4
51657,500,301,2
51658,500,304,2
51659,500,313,3
51660,500,316,3
51661,500,319,4
51662,500,325,3
51663,500,328,3
51664,500,358,4
51665,500,367,3
51666,500,370,3
51667,500,371,4
51668,500,381,4
51669,500,383,3
51670,500,386,3
51671,500,387,2
51672,500,393,3
51673,500,396,3
51674,500,402,3
51675,500,405,4
51676,500,407,3
51677,500,409,4
51678,500,411,2
51679,500,412,1
51680,500,421,4
51681,500,423,3
51682,500,425,4
51683,500,443,4
51684,500,448,3
51685,500,462,4
51686,500,464,4
51687,500,469,4
51688,500,471,4
51689,500,472,3
51690,500,475,5
51691,500,476,2
51692,500,479,5
51693,500,483,4
51694,500,498,4
51695,500,509,4
51696,500,514,5
51697,500,517,4
51698,500,522,4
51699,500,529,4
51700,500,531,3
51701,500,532,4
51702,500,535,3
51703,500,546,4
51704,500,552,1
51705,500,553,2
51706,500,554,3
51707,500,557,3
51708,500,559,4
51709,500,568,1
51710,500,569,4
51711,500,582,4
51712,500,584,1
51713,500,611,5
51714,500,619,3
51715,500,639,4
51716,500,640,4
51717,500,660,2
51718,500,662,2
51719,500,699,3
51720,500,708,5
51721,500,709,4
51722,500,714,2
51723,500,721,1
51724,500,727,2
51725,500,729,4
51726,500,735,4
51727,500,739,2
51728,500,740,3
51729,500,742,3
51730,500,755,3
51731,500,762,4
51732,500,763,3
51733,500,768,2
51734,500,775,1
51735,500,780,3
51736,500,815,3
51737,500,821,2
51738,500,827,2
51739,500,831,3
51740,500,845,4
51741,500,846,3
51742,500,919,3
51743,500,930,3
51744,500,964,4
51745,500,988,3
51746,500,996,1
51747,500,1008,4
51748,500,1009,4
51749,500,1010,4
51750,500,1014,2
51751,500,1018,3
51752,500,1048,3
51753,500,1057,3
51754,500,1069,4
51755,500,1111,4
51756,500,1135,3
51757,500,1160,5
51758,500,1163,1
51759,500,1166,4
51760,500,1195,4
51761,500,1226,4
51762,500,1311,1
51763,500,1315,4
51764,500,1324,2
51765,500,1326,4
51766,500,1385,4
51767,500,1441,2
51768,500,1469,1
51769,500,1616,4
51770,501,7,4
51771,501,13,4
51772,501,24,3
51773,501,93,4
51774,501,100,4
51775,501,108,4
51776,501,111,3
51777,501,117,4
51778,501,118,3
51779,501,121,4
51780,501,122,4
51781,501,124,4
51782,501,125,3
51783,501,129,4
51784,501,147,3
51785,501,150,5
51786,501,181,4
51787,501,221,3
51788,501,222,4
51789,501,237,4
51790,501,245,3
51791,501,248,4
51792,501,257,4
51793,501,273,4
51794,501,274,3
51795,501,276,4
51796,501,282,4
51797,501,288,4
51798,501,293,4
51799,501,294,3
51800,501,313,3
51801,501,342,4
51802,501,369,4
51803,501,405,4
51804,501,406,3
51805,501,410,4
51806,501,411,4
51807,501,456,3
51808,501,475,5
51809,501,508,4
51810,501,544,4
51811,501,546,4
51812,501,591,4
51813,501,597,3
51814,501,628,4
51815,501,678,3
51816,501,685,3
51817,501,696,4
51818,501,741,5
51819,501,829,3
51820,501,840,4
51821,501,845,3
51822,501,922,4
51823,501,928,3
51824,501,952,4
51825,501,979,3
51826,501,1007,4
51827,501,1010,4
51828,501,1011,4
51829,501,1014,4
51830,501,1067,5
51831,501,1081,3
51832,501,1097,5
